,No,Date(UTC),Ref1,Source Description 1,Latitude,Longitude,Depth,Constant Deg.,Source No 2,Source Description 2,Type,Magnitude,Source No 3,Source Description 3
5772,1396,1951-07-12 06:51:08,0, ,36.6,36.3,30.0,No,1,Ayhan ve Di?.1981,MS,4.8,1,Ayhan ve Di?.1981
5773,1395,1951-05-08 13:28:00,2,No Second data,39.8,38.3,10.0,Yes,1,Ayhan ve Di?.1981,MS,4.8,1,Ayhan ve Di?.1981
5774,1394,1951-04-08 21:38:13,0, ,36.58,35.85,50.0,No,1,Ayhan ve Di?.1981,MS,5.8,1,Ayhan ve Di?.1981
5775,1393,1951-03-18 09:24:36,0, ,40.04,42.05,30.0,No,1,Ayhan ve Di?.1981,MS,4.7,1,Ayhan ve Di?.1981
5776,1392,1951-03-15 10:01:02,0, ,38.4,44.0,30.0,No,1,Ayhan ve Di?.1981,MS,4.8,1,Ayhan ve Di?.1981
5777,1391,1951-03-12 08:56:32,0, ,42.0,31.8,30.0,No,1,Ayhan ve Di?.1981,MS,4.7,1,Ayhan ve Di?.1981
5778,1390,1951-03-03 21:41:24,0, ,41.96,44.48,20.0,No,1,Ayhan ve Di?.1981,MS,4.6,1,Ayhan ve Di?.1981
5779,1385,1950-11-28 17:53:23,0, ,39.73,28.05,40.0,No,1,Ayhan ve Di?.1981,MS,5.1,1,Ayhan ve Di?.1981
5780,1384,1950-11-25 17:18:55,0, ,37.07,42.48,60.0,No,1,Ayhan ve Di?.1981,MS,4.7,1,Ayhan ve Di?.1981
5781,1382,1950-11-08 10:08:02,0, ,38.27,39.16,50.0,No,1,Ayhan ve Di?.1981,MS,5.2,1,Ayhan ve Di?.1981
5782,1379,1950-09-04 12:17:12,0, ,41.28,34.25,10.0,No,1,Ayhan ve Di?.1981,MS,4.9,1,Ayhan ve Di?.1981
5783,1377,1950-08-27 22:03:12,0, ,39.38,41.34,60.0,No,1,Ayhan ve Di?.1981,MS,4.9,1,Ayhan ve Di?.1981
5784,1374,1950-06-04 14:11:05,0, ,36.53,28.84,30.0,No,1,Ayhan ve Di?.1981,MS,4.8,1,Ayhan ve Di?.1981
5785,1373,1950-05-30 09:52:41,0, ,35.67,27.41,50.0,No,1,Ayhan ve Di?.1981,MS,4.9,1,Ayhan ve Di?.1981
5786,1372,1950-05-09 09:20:10,0, ,38.24,38.32,70.0,No,1,Ayhan ve Di?.1981,MS,5.0,1,Ayhan ve Di?.1981
5787,1371,1950-05-03 07:13:48,0, ,38.67,27.06,40.0,No,1,Ayhan ve Di?.1981,MS,4.9,1,Ayhan ve Di?.1981
5788,1368,1950-02-04 09:30:52,0, ,39.5,40.6,10.0,Yes,1,Ayhan ve Di?.1981,MS,4.9,1,Ayhan ve Di?.1981
5789,1367,1950-01-14 22:19:40,0, ,36.5,35.8,10.0,Yes,1,Ayhan ve Di?.1981,MS,4.5,1,Ayhan ve Di?.1981
5790,1366,1950-01-02 21:15:00,2,No Second data,39.3,41.0,10.0,Yes,1,Ayhan ve Di?.1981,MS,4.9,1,Ayhan ve Di?.1981
5791,1363,1949-11-28 18:47:18,0, ,40.98,30.74,10.0,No,1,Ayhan ve Di?.1981,MS,4.7,1,Ayhan ve Di?.1981
5792,1362,1949-11-23 16:51:05,0, ,38.75,26.36,60.0,No,1,Ayhan ve Di?.1981,MS,5.2,1,Ayhan ve Di?.1981
5793,1361,1949-10-13 10:26:39,0, ,36.75,44.47,70.0,No,1,Ayhan ve Di?.1981,MS,5.1,1,Ayhan ve Di?.1981
5794,1358,1949-08-29 00:19:00,2,No Second data,39.6,40.6,10.0,Yes,1,Ayhan ve Di?.1981,MS,4.8,1,Ayhan ve Di?.1981
5795,1357,1949-08-23 13:40:44,0, ,39.42,40.98,10.0,No,1,Ayhan ve Di?.1981,MS,4.8,1,Ayhan ve Di?.1981
5796,1356,1949-08-17 20:45:32,0, ,39.58,40.57,60.0,No,1,Ayhan ve Di?.1981,MS,5.2,1,Ayhan ve Di?.1981
5797,1355,1949-08-17 20:38:00,0, ,39.6,40.6,10.0,Yes,1,Ayhan ve Di?.1981,MS,5.3,1,Ayhan ve Di?.1981
5798,1354,1949-08-17 18:44:20,0, ,39.57,40.62,40.0,No,1,Ayhan ve Di?.1981,MS,6.7,1,Ayhan ve Di?.1981
5799,1353,1949-07-30 17:47:12,0, ,38.62,26.45,40.0,No,1,Ayhan ve Di?.1981,MS,4.8,1,Ayhan ve Di?.1981
5800,1352,1949-07-23 15:03:33,0, ,38.57,26.29,10.0,No,1,Ayhan ve Di?.1981,MS,6.6,1,Ayhan ve Di?.1981
5801,1351,1949-07-07 12:21:14,0, ,35.92,27.34,60.0,No,1,Ayhan ve Di?.1981,MS,4.9,1,Ayhan ve Di?.1981
5802,1348,1949-05-21 17:41:12,0, ,38.6,26.3,8.0,No,1,Ayhan ve Di?.1981,MS,4.8,1,Ayhan ve Di?.1981
5803,1347,1949-05-13 20:14:07,0, ,40.94,32.71,20.0,No,1,Ayhan ve Di?.1981,MS,5.1,1,Ayhan ve Di?.1981
5804,1346,1949-04-25 23:09:21,0, ,38.27,38.99,80.0,No,1,Ayhan ve Di?.1981,MS,5.3,1,Ayhan ve Di?.1981
5805,1344,1949-03-06 04:01:04,0, ,42.3,41.4,13.0,No,1,Ayhan ve Di?.1981,MS,4.6,1,Ayhan ve Di?.1981
5806,1342,1949-02-05 00:28:22,0, ,39.89,29.35,40.0,No,1,Ayhan ve Di?.1981,MS,5.0,1,Ayhan ve Di?.1981
5807,1340,1949-01-04 20:30:00,0, ,38.9,27.9,14.0,No,1,Ayhan ve Di?.1981,MS,4.5,1,Ayhan ve Di?.1981
5808,1337,1948-12-13 02:00:00,3,No Minute and Second Data,41.0,30.0,15.0,No,23,UNS,MS,4.2,23,UNS
5809,1336,1948-11-13 04:44:50,0, ,40.23,29.02,60.0,No,1,Ayhan ve Di?.1981,MS,5.6,1,Ayhan ve Di?.1981
5810,1335,1948-11-09 22:45:00,2,No Second data,40.1,26.4,90.0,No,23,UNS,MS,4.7,23,UNS
5811,1332,1948-10-12 12:57:26,0, ,38.5,41.5,10.0,Yes,1,Ayhan ve Di?.1981,MS,4.6,1,Ayhan ve Di?.1981
5812,1327,1948-08-18 19:06:12,0, ,38.51,39.25,10.0,No,1,Ayhan ve Di?.1981,MS,5.0,1,Ayhan ve Di?.1981
5813,1326,1948-08-10 13:27:09,0, ,38.48,28.94,80.0,No,1,Ayhan ve Di?.1981,MS,4.9,1,Ayhan ve Di?.1981
5814,1321,1948-06-20 14:58:25,0, ,39.14,41.43,30.0,No,1,Ayhan ve Di?.1981,MS,4.8,1,Ayhan ve Di?.1981
5815,1319,1948-05-23 15:29:01,0, ,41.13,44.2,20.0,No,1,Ayhan ve Di?.1981,MS,4.5,1,Ayhan ve Di?.1981
5816,1316,1948-05-19 17:52:15,0, ,39.43,41.31,20.0,No,1,Ayhan ve Di?.1981,MS,4.6,1,Ayhan ve Di?.1981
5817,1315,1948-04-30 14:50:52,0, ,36.05,31.14,80.0,No,1,Ayhan ve Di?.1981,MS,5.8,1,Ayhan ve Di?.1981
5818,1309,1948-02-15 17:55:06,0, ,35.72,27.22,80.0,No,1,Ayhan ve Di?.1981,MS,5.4,1,Ayhan ve Di?.1981
5819,1308,1948-02-12 22:27:20,0, ,35.77,27.45,100.0,No,1,Ayhan ve Di?.1981,MS,5.4,1,Ayhan ve Di?.1981
5820,1303,1948-01-13 14:30:24,0, ,38.1,28.8,30.0,No,1,Ayhan ve Di?.1981,MS,4.8,1,Ayhan ve Di?.1981
5821,1301,1947-12-19 17:31:17,0, ,40.71,32.82,10.0,No,1,Ayhan ve Di?.1981,MS,4.9,1,Ayhan ve Di?.1981
5822,1300,1947-12-09 23:40:03,0, ,36.52,34.34,10.0,No,1,Ayhan ve Di?.1981,MS,5.6,1,Ayhan ve Di?.1981
5823,1299,1947-12-07 19:23:09,0, ,39.93,42.62,60.0,No,1,Ayhan ve Di?.1981,MS,4.6,1,Ayhan ve Di?.1981
5824,1292,1947-07-27 20:09:15,0, ,39.96,40.79,40.0,No,1,Ayhan ve Di?.1981,MS,4.9,1,Ayhan ve Di?.1981
5825,1287,1947-04-19 17:39:15,0, ,37.8,43.31,40.0,No,1,Ayhan ve Di?.1981,MS,5.0,1,Ayhan ve Di?.1981
5826,1281,1947-02-14 15:53:16,0, ,41.2,44.9,24.0,No,22,AS,MS,4.0,22,AS
5827,1276,1946-10-03 15:37:46,0, ,39.5,44.12,50.0,No,1,Ayhan ve Di?.1981,MS,4.9,1,Ayhan ve Di?.1981
5828,1273,1946-08-25 11:23:45,0, ,41.52,33.75,10.0,No,1,Ayhan ve Di?.1981,MS,4.8,1,Ayhan ve Di?.1981
5829,1269,1946-07-16 19:45:31,0, ,38.63,31.15,40.0,No,1,Ayhan ve Di?.1981,MS,5.1,1,Ayhan ve Di?.1981
5830,1267,1946-05-31 03:12:50,0, ,39.29,41.21,60.0,No,1,Ayhan ve Di?.1981,MS,5.9,1,Ayhan ve Di?.1981
5831,1264,1946-04-12 07:36:59,0, ,36.24,26.69,80.0,No,1,Ayhan ve Di?.1981,MS,5.5,1,Ayhan ve Di?.1981
5832,1262,1946-02-21 15:43:12,0, ,38.24,31.79,60.0,No,1,Ayhan ve Di?.1981,MS,5.5,1,Ayhan ve Di?.1981
5833,1261,1946-01-21 11:25:32,0, ,41.05,33.48,60.0,No,1,Ayhan ve Di?.1981,MS,5.0,1,Ayhan ve Di?.1981
5834,1260,1945-12-21 18:35:00,2,No Second data,37.9,29.0,4.0,No,1,Ayhan ve Di?.1981,MS,4.7,1,Ayhan ve Di?.1981
5835,1258,1945-11-29 12:03:01,0, ,41.89,38.12,40.0,No,1,Ayhan ve Di?.1981,MS,4.6,1,Ayhan ve Di?.1981
5836,1257,1945-11-20 06:27:58,0, ,38.63,43.33,10.0,No,1,Ayhan ve Di?.1981,MS,5.2,1,Ayhan ve Di?.1981
5837,1256,1945-10-26 13:56:51,0, ,41.54,33.29,50.0,No,1,Ayhan ve Di?.1981,MS,5.7,1,Ayhan ve Di?.1981
5838,1254,1945-08-27 16:26:57,0, ,36.13,26.61,162.0,No,1,Ayhan ve Di?.1981,MS,5.0,1,Ayhan ve Di?.1981
5839,1253,1945-07-29 08:56:49,0, ,38.0,43.0,10.0,Yes,1,Ayhan ve Di?.1981,MS,4.9,1,Ayhan ve Di?.1981
5840,1252,1945-07-21 01:33:40,0, ,38.41,43.76,60.0,No,1,Ayhan ve Di?.1981,MS,4.9,1,Ayhan ve Di?.1981
5841,1251,1945-06-07 01:20:41,0, ,41.17,33.25,10.0,No,1,Ayhan ve Di?.1981,MS,5.2,1,Ayhan ve Di?.1981
5842,1250,1945-03-20 07:58:57,0, ,37.11,35.7,60.0,No,3,Alsan ve Di?.1975,MS,6.0,3,Alsan ve Di?.1975
5843,1249,1945-03-08 10:07:11,0, ,41.85,32.44,10.0,No,1,Ayhan ve Di?.1981,MS,5.0,1,Ayhan ve Di?.1981
5844,1248,1945-03-02 10:39:44,0, ,41.2,33.4,10.0,No,1,Ayhan ve Di?.1981,MS,5.6,1,Ayhan ve Di?.1981
5845,1247,1945-02-09 02:28:00,2,No Second data,40.5,31.2,10.0,Yes,1,Ayhan ve Di?.1981,MS,4.9,1,Ayhan ve Di?.1981
5846,1246,1945-01-15 05:30:00,0, ,38.4,44.2,32.0,No,1,Ayhan ve Di?.1981,MS,5.1,1,Ayhan ve Di?.1981
5847,1245,1944-10-18 12:54:05,0, ,40.89,33.47,10.0,No,1,Ayhan ve Di?.1981,MS,5.2,1,Ayhan ve Di?.1981
5848,1244,1944-10-07 21:34:25,0, ,39.22,26.58,10.0,No,1,Ayhan ve Di?.1981,MS,5.2,1,Ayhan ve Di?.1981
5849,1243,1944-10-06 07:28:26,0, ,39.37,26.06,40.0,No,1,Ayhan ve Di?.1981,MS,4.9,1,Ayhan ve Di?.1981
5850,1242,1944-10-06 02:34:49,0, ,39.48,26.56,40.0,No,1,Ayhan ve Di?.1981,MS,6.8,1,Ayhan ve Di?.1981
5851,1241,1944-09-30 04:13:19,0, ,41.11,34.87,10.0,No,1,Ayhan ve Di?.1981,MS,5.5,1,Ayhan ve Di?.1981
5852,1238,1944-08-09 17:36:38,0, ,35.84,27.07,137.0,No,1,Ayhan ve Di?.1981,MS,5.6,1,Ayhan ve Di?.1981
5853,1237,1944-07-20 10:37:29,0, ,35.87,27.1,80.0,No,1,Ayhan ve Di?.1981,MS,5.5,1,Ayhan ve Di?.1981
5854,1236,1944-07-17 10:53:59,0, ,35.91,42.55,80.0,No,1,Ayhan ve Di?.1981,MS,5.9,1,Ayhan ve Di?.1981
5855,1235,1944-06-25 06:57:49,0, ,38.97,29.87,40.0,No,1,Ayhan ve Di?.1981,MS,5.5,1,Ayhan ve Di?.1981
5856,1234,1944-06-25 04:16:26,0, ,38.79,29.31,40.0,No,1,Ayhan ve Di?.1981,MS,6.0,1,Ayhan ve Di?.1981
5857,1233,1944-05-27 23:52:32,0, ,36.23,27.25,40.0,No,1,Ayhan ve Di?.1981,MS,5.5,1,Ayhan ve Di?.1981
5858,1232,1944-04-05 04:40:43,0, ,40.84,31.12,10.0,No,1,Ayhan ve Di?.1981,MS,5.5,1,Ayhan ve Di?.1981
5859,1231,1944-03-25 12:55:00,2,No Second data,37.8,26.8,8.0,No,1,Ayhan ve Di?.1981,MS,4.5,1,Ayhan ve Di?.1981
5860,1228,1944-02-10 12:05:27,0, ,41.0,32.3,10.0,No,1,Ayhan ve Di?.1981,MS,5.3,1,Ayhan ve Di?.1981
5861,1227,1944-02-02 03:33:17,0, ,40.74,31.44,40.0,No,1,Ayhan ve Di?.1981,MS,5.1,1,Ayhan ve Di?.1981
5862,1226,1944-02-01 21:24:00,0, ,41.4,32.7,10.0,Yes,1,Ayhan ve Di?.1981,MS,5.3,1,Ayhan ve Di?.1981
5863,1225,1944-02-01 06:08:52,0, ,40.7,31.27,10.0,No,1,Ayhan ve Di?.1981,MS,5.0,1,Ayhan ve Di?.1981
5864,1224,1944-02-01 03:22:36,0, ,40.9,32.6,10.0,Yes,9,Ambraseys-Jackson 1997,MS,7.3,9,Ambraseys-Jackson 1997
5865,1223,1944-01-05 07:44:12,0, ,36.42,27.67,70.0,No,1,Ayhan ve Di?.1981,MS,5.6,1,Ayhan ve Di?.1981
5866,1222,1944-01-05 05:05:03,0, ,36.4,27.4,150.0,No,1,Ayhan ve Di?.1981,MS,5.1,1,Ayhan ve Di?.1981
5867,1221,1944-01-02 10:59:00,0, ,41.0,33.7,10.0,Yes,1,Ayhan ve Di?.1981,MS,5.0,1,Ayhan ve Di?.1981
5868,1220,1943-11-29 18:45:44,0, ,38.25,41.54,100.0,No,1,Ayhan ve Di?.1981,MS,4.8,1,Ayhan ve Di?.1981
5869,1219,1943-11-27 23:29:37,0, ,40.78,33.93,40.0,No,1,Ayhan ve Di?.1981,MS,4.9,1,Ayhan ve Di?.1981
5870,1218,1943-11-27 08:09:00,2,No Second data,41.0,33.7,10.0,Yes,1,Ayhan ve Di?.1981,MS,4.8,1,Ayhan ve Di?.1981
5871,1217,1943-11-27 06:06:00,2,No Second data,41.0,33.7,10.0,Yes,1,Ayhan ve Di?.1981,MS,4.7,1,Ayhan ve Di?.1981
5872,1216,1943-11-26 22:20:41,0, ,41.05,33.72,10.0,No,3,Alsan ve Di?.1975,MS,7.2,3,Alsan ve Di?.1975
5873,1215,1943-11-20 10:01:59,0, ,36.55,28.36,35.0,No,1,Ayhan ve Di?.1981,MS,5.5,1,Ayhan ve Di?.1981
5874,1214,1943-11-15 11:43:09,0, ,36.81,28.84,83.0,No,1,Ayhan ve Di?.1981,MS,5.2,1,Ayhan ve Di?.1981
5875,1213,1943-10-16 13:08:59,0, ,36.45,27.94,120.0,No,1,Ayhan ve Di?.1981,MS,5.8,1,Ayhan ve Di?.1981
5876,1212,1943-09-08 13:35:00,0, ,40.7,30.4,5.0,No,23,UNS,MS,4.0,23,UNS
5877,1211,1943-09-06 16:32:47,0, ,40.21,31.35,10.0,No,1,Ayhan ve Di?.1981,MS,4.9,1,Ayhan ve Di?.1981
5878,1209,1943-06-20 16:47:57,0, ,40.84,30.73,10.0,No,1,Ayhan ve Di?.1981,MS,5.5,1,Ayhan ve Di?.1981
5879,1208,1943-06-20 15:32:54,0, ,40.85,30.51,10.0,No,3,Alsan ve Di?.1975,MS,6.6,3,Alsan ve Di?.1975
5880,1207,1943-04-14 08:15:41,0, ,39.62,29.64,40.0,No,1,Ayhan ve Di?.1981,MS,5.0,1,Ayhan ve Di?.1981
5881,1204,1943-01-11 11:56:20,0, ,36.55,27.26,26.0,No,1,Ayhan ve Di?.1981,MS,5.3,1,Ayhan ve Di?.1981
5882,1203,1942-12-20 14:03:08,0, ,40.87,36.47,10.0,No,3,Alsan ve Di?.1975,MS,7.0,3,Alsan ve Di?.1975
5883,1202,1942-12-11 02:39:18,0, ,40.76,34.83,40.0,No,1,Ayhan ve Di?.1981,MS,5.9,1,Ayhan ve Di?.1981
5884,1201,1942-12-02 19:04:27,0, ,41.04,34.88,20.0,No,1,Ayhan ve Di?.1981,MS,5.4,1,Ayhan ve Di?.1981
5885,1200,1942-11-21 14:01:53,0, ,40.82,34.44,80.0,No,1,Ayhan ve Di?.1981,MS,5.5,1,Ayhan ve Di?.1981
5886,1199,1942-11-15 17:01:23,0, ,39.55,28.58,10.0,No,3,Alsan ve Di?.1975,MS,6.1,3,Alsan ve Di?.1975
5887,1198,1942-10-28 02:41:53,0, ,39.46,27.79,10.0,No,1,Ayhan ve Di?.1981,MS,5.5,1,Ayhan ve Di?.1981
5888,1197,1942-10-28 02:22:53,0, ,39.1,27.8,50.0,No,3,Alsan ve Di?.1975,MS,6.0,3,Alsan ve Di?.1975
5889,1196,1942-10-28 00:31:52,0, ,39.27,28.19,10.0,No,1,Ayhan ve Di?.1981,MS,5.4,1,Ayhan ve Di?.1981
5890,1191,1942-08-12 21:52:46,0, ,39.1,27.7,17.0,No,1,Ayhan ve Di?.1981,MS,4.8,1,Ayhan ve Di?.1981
5891,1190,1942-08-12 20:38:46,0, ,39.13,27.64,50.0,No,1,Ayhan ve Di?.1981,MS,4.8,1,Ayhan ve Di?.1981
5892,1189,1942-06-21 04:38:39,0, ,36.12,27.2,40.0,No,1,Ayhan ve Di?.1981,MS,4.9,1,Ayhan ve Di?.1981
5893,1187,1942-06-16 05:42:34,0, ,40.8,27.8,20.0,No,1,Ayhan ve Di?.1981,MS,5.6,1,Ayhan ve Di?.1981
5894,1184,1942-02-05 01:15:59,0, ,38.84,27.74,10.0,No,1,Ayhan ve Di?.1981,MS,5.4,1,Ayhan ve Di?.1981
5895,1182,1941-12-13 06:16:05,0, ,37.0,28.0,100.0,No,4,Gutenberg-Richter 1954,MS,6.0,4,Gutenberg-Richter 1954
5896,1181,1941-12-02 05:02:56,0, ,37.5,41.0,10.0,Yes,1,Ayhan ve Di?.1981,MS,5.0,1,Ayhan ve Di?.1981
5897,1179,1941-11-12 10:04:59,0, ,39.74,39.43,70.0,No,1,Ayhan ve Di?.1981,MS,5.9,1,Ayhan ve Di?.1981
5898,1178,1941-11-08 12:16:00,0, ,39.7,39.7,10.0,Yes,1,Ayhan ve Di?.1981,MS,5.5,1,Ayhan ve Di?.1981
5899,1177,1941-10-14 00:00:00,1,No Time Data,37.2,28.4,15.0,No,1,Ayhan ve Di?.1981,MS,4.6,1,Ayhan ve Di?.1981
5900,1176,1941-09-21 22:40:31,0, ,37.5,28.29,70.0,No,1,Ayhan ve Di?.1981,MS,5.3,1,Ayhan ve Di?.1981
5901,1175,1941-09-10 21:53:00,0, ,39.5,43.0,35.0,No,4,Gutenberg-Richter 1954,MS,6.0,4,Gutenberg-Richter 1954
5902,1173,1941-08-08 22:08:04,0, ,42.3,33.77,10.0,No,1,Ayhan ve Di?.1981,MS,4.8,1,Ayhan ve Di?.1981
5903,1171,1941-07-13 15:39:00,0, ,38.0,26.25,35.0,No,4,Gutenberg-Richter 1954,MS,5.6,4,Gutenberg-Richter 1954
5904,1170,1941-06-23 08:00:38,0, ,37.95,27.81,10.0,No,1,Ayhan ve Di?.1981,MS,4.9,1,Ayhan ve Di?.1981
5905,1169,1941-06-15 01:28:24,0, ,42.3,42.1,13.0,No,1,Ayhan ve Di?.1981,MS,4.7,1,Ayhan ve Di?.1981
5906,1167,1941-05-23 23:00:48,0, ,37.22,28.35,48.0,No,1,Ayhan ve Di?.1981,MS,5.2,1,Ayhan ve Di?.1981
5907,1166,1941-05-23 22:34:15,0, ,37.13,28.38,40.0,No,1,Ayhan ve Di?.1981,MS,5.3,1,Ayhan ve Di?.1981
5908,1165,1941-05-23 20:25:24,0, ,37.2,28.4,10.0,No,1,Ayhan ve Di?.1981,MS,4.5,1,Ayhan ve Di?.1981
5909,1164,1941-05-23 19:51:59,0, ,37.07,28.21,40.0,No,1,Ayhan ve Di?.1981,MS,6.0,1,Ayhan ve Di?.1981
5910,1161,1941-04-27 13:01:00,0, ,40.0,35.5,35.0,No,4,Gutenberg-Richter 1954,MS,5.6,4,Gutenberg-Richter 1954
5911,1159,1941-02-09 09:23:19,0, ,40.13,28.27,30.0,No,1,Ayhan ve Di?.1981,MS,4.6,1,Ayhan ve Di?.1981
5912,1157,1941-01-09 18:13:34,0, ,38.03,27.4,70.0,No,1,Ayhan ve Di?.1981,MS,5.2,1,Ayhan ve Di?.1981
5913,1156,1940-12-20 05:18:00,0, ,38.3,38.3,10.0,No,6,Kalafat ve Di?.2011,MS,5.8,6,Kalafat ve Di?.2011
5914,1155,1940-10-18 12:25:41,0, ,39.6,42.2,15.0,No,1,Ayhan ve Di?.1981,MS,5.6,1,Ayhan ve Di?.1981
5915,1154,1940-10-11 01:37:12,0, ,40.81,33.3,10.0,No,1,Ayhan ve Di?.1981,MS,4.9,1,Ayhan ve Di?.1981
5916,1153,1940-09-23 19:30:28,0, ,38.96,39.32,80.0,No,1,Ayhan ve Di?.1981,MS,4.9,1,Ayhan ve Di?.1981
5917,1152,1940-08-19 20:43:42,0, ,40.13,30.09,40.0,No,1,Ayhan ve Di?.1981,MS,4.5,1,Ayhan ve Di?.1981
5918,1151,1940-08-16 18:23:23,0, ,35.9,30.4,80.0,No,1,Ayhan ve Di?.1981,MS,5.2,1,Ayhan ve Di?.1981
5919,1150,1940-08-16 16:02:23,0, ,35.8,30.5,40.0,No,1,Ayhan ve Di?.1981,MS,5.5,1,Ayhan ve Di?.1981
5920,1149,1940-07-31 10:36:33,0, ,39.72,35.53,10.0,No,1,Ayhan ve Di?.1981,MS,4.9,1,Ayhan ve Di?.1981
5921,1148,1940-07-30 00:12:07,0, ,39.75,35.5,35.0,No,4,Gutenberg-Richter 1954,MS,6.2,4,Gutenberg-Richter 1954
5922,1144,1940-07-10 13:11:05,0, ,41.16,43.56,10.0,No,1,Ayhan ve Di?.1981,MS,5.0,1,Ayhan ve Di?.1981
5923,1142,1940-06-13 11:02:00,0, ,41.34,30.17,30.0,No,1,Ayhan ve Di?.1981,MS,4.6,1,Ayhan ve Di?.1981
5924,1141,1940-06-07 23:09:42,0, ,42.0,43.0,15.0,No,1,Ayhan ve Di?.1981,MS,4.6,1,Ayhan ve Di?.1981
5925,1140,1940-06-07 19:49:28,0, ,40.06,37.82,10.0,No,1,Ayhan ve Di?.1981,MS,4.6,1,Ayhan ve Di?.1981
5926,1139,1940-05-29 15:24:52,0, ,39.41,40.0,60.0,No,1,Ayhan ve Di?.1981,MS,4.8,1,Ayhan ve Di?.1981
5927,1137,1940-05-07 22:42:00,2,No Second data,42.0,43.7,30.0,No,1,Ayhan ve Di?.1981,MS,4.6,1,Ayhan ve Di?.1981
5928,1136,1940-05-07 22:23:44,0, ,42.03,43.71,10.0,No,1,Ayhan ve Di?.1981,MS,6.0,1,Ayhan ve Di?.1981
5929,1135,1940-04-22 12:20:43,0, ,39.62,39.89,20.0,No,1,Ayhan ve Di?.1981,MS,5.2,1,Ayhan ve Di?.1981
5930,1134,1940-04-13 06:29:15,0, ,40.04,35.2,30.0,No,1,Ayhan ve Di?.1981,MS,5.6,1,Ayhan ve Di?.1981
5931,1133,1940-03-17 09:08:56,0, ,38.22,42.83,10.0,No,1,Ayhan ve Di?.1981,MS,4.8,1,Ayhan ve Di?.1981
5932,1132,1940-03-09 20:08:43,0, ,41.4,43.6,22.0,No,1,Ayhan ve Di?.1981,MS,4.9,1,Ayhan ve Di?.1981
5933,1128,1940-02-21 00:50:00,0, ,38.4,35.3,10.0,Yes,1,Ayhan ve Di?.1981,MS,5.2,1,Ayhan ve Di?.1981
5934,1127,1940-02-02 15:46:21,0, ,39.6,38.1,30.0,No,1,Ayhan ve Di?.1981,MS,4.5,1,Ayhan ve Di?.1981
5935,1126,1940-02-01 05:12:56,0, ,41.0,33.0,30.0,No,1,Ayhan ve Di?.1981,MS,4.9,1,Ayhan ve Di?.1981
5936,1125,1940-01-26 20:56:04,0, ,40.45,38.48,10.0,No,1,Ayhan ve Di?.1981,MS,4.8,1,Ayhan ve Di?.1981
5937,1123,1939-12-29 13:18:17,0, ,39.7,39.55,10.0,No,1,Ayhan ve Di?.1981,MS,4.8,1,Ayhan ve Di?.1981
5938,1122,1939-12-29 11:33:36,0, ,39.89,39.27,10.0,No,1,Ayhan ve Di?.1981,MS,4.9,1,Ayhan ve Di?.1981
5939,1121,1939-12-28 03:25:28,0, ,40.47,37.0,40.0,No,1,Ayhan ve Di?.1981,MS,5.7,1,Ayhan ve Di?.1981
5940,1120,1939-12-28 02:23:29,0, ,41.05,37.01,10.0,No,1,Ayhan ve Di?.1981,MS,4.5,1,Ayhan ve Di?.1981
5941,1119,1939-12-27 22:34:13,0, ,40.83,36.8,10.0,No,1,Ayhan ve Di?.1981,MS,4.9,1,Ayhan ve Di?.1981
5942,1118,1939-12-27 20:00:49,0, ,40.8,36.8,30.0,No,1,Ayhan ve Di?.1981,MS,4.5,1,Ayhan ve Di?.1981
5943,1117,1939-12-27 02:48:34,0, ,39.99,38.14,50.0,No,1,Ayhan ve Di?.1981,MS,5.5,1,Ayhan ve Di?.1981
5944,1116,1939-12-26 23:57:21,0, ,39.8,39.51,20.0,No,3,Alsan ve Di?.1975,MS,7.9,3,Alsan ve Di?.1975
5945,1115,1939-11-21 08:49:03,0, ,39.82,39.71,80.0,No,1,Ayhan ve Di?.1981,MS,5.9,1,Ayhan ve Di?.1981
5946,1114,1939-10-19 21:32:48,0, ,39.82,29.5,10.0,No,1,Ayhan ve Di?.1981,MS,5.3,1,Ayhan ve Di?.1981
5947,1113,1939-09-22 00:36:37,0, ,39.07,26.94,10.0,No,1,Ayhan ve Di?.1981,MS,6.6,1,Ayhan ve Di?.1981
5948,1112,1939-09-15 23:16:00,0, ,39.75,30.25,35.0,No,4,Gutenberg-Richter 1954,MS,5.6,4,Gutenberg-Richter 1954
5949,1111,1939-08-09 23:43:51,0, ,39.91,29.81,60.0,No,1,Ayhan ve Di?.1981,MS,5.1,1,Ayhan ve Di?.1981
5950,1109,1939-08-03 12:32:55,0, ,39.75,29.68,50.0,No,1,Ayhan ve Di?.1981,MS,5.5,1,Ayhan ve Di?.1981
5951,1108,1939-08-02 13:06:17,0, ,39.75,29.48,50.0,No,1,Ayhan ve Di?.1981,MS,5.3,1,Ayhan ve Di?.1981
5952,1106,1939-07-31 13:32:48,0, ,39.8,29.6,10.0,No,1,Ayhan ve Di?.1981,MS,4.8,1,Ayhan ve Di?.1981
5953,1103,1939-07-25 03:40:29,0, ,39.75,29.52,50.0,No,1,Ayhan ve Di?.1981,MS,5.2,1,Ayhan ve Di?.1981
5954,1102,1939-07-24 22:05:01,0, ,37.2,28.3,15.0,No,1,Ayhan ve Di?.1981,MS,4.8,1,Ayhan ve Di?.1981
